time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-17T02:51:58.900Z,18.4433,-64.6576,19,2.26,md,3,327,0.6395,0.12,pr,pr2017198006,2017-07-17T07:35:36.757Z,"5km NW of Road Town, British Virgin Islands",earthquake,9.79,3.97,0.15,3,reviewed,pr,pr
2017-07-17T02:51:43.430Z,44.6872,147.7478,99.3,4.3,mb,,117,3.737,0.63,us,us20009wuu,2017-07-17T03:42:27.040Z,"61km S of Kuril'sk, Russia",earthquake,11.1,9.1,0.064,68,reviewed,us,us
2017-07-17T02:49:56.980Z,18.8955,-66.7883,72,2.79,md,5,281,0.5499,0.44,pr,pr2017198007,2017-07-17T07:35:53.421Z,"45km N of Hatillo, Puerto Rico",earthquake,6.88,6.55,0.19,4,reviewed,pr,pr
2017-07-17T02:49:32.100Z,18.8726667,-155.2456667,10.514,2.07,ml,21,257,0.3479,0.12,hv,hv61838036,2017-07-17T05:22:00.930Z,"44km SSE of Pahala, Hawaii",earthquake,1.13,0.65,0.036,2,reviewed,hv,hv
2017-07-17T02:46:27.270Z,44.7755,-111.1446667,11.55,1.6,ml,12,104,0.03414,0.15,uu,uu60216792,2017-07-17T19:49:04.770Z,"12km NNW of West Yellowstone, Montana",earthquake,0.44,0.82,0.203,2,reviewed,uu,uu
2017-07-17T02:38:13.090Z,19.0923,-66.7815,38,3.63,md,17,247,0.6228,0.37,pr,pr2017198000,2017-07-17T04:12:56.040Z,"67km N of Hatillo, Puerto Rico",earthquake,1.64,8.44,0.26,15,reviewed,pr,pr
2017-07-17T02:35:33.060Z,19.0878,-66.7801,40,2.88,md,13,264,0.7031,0.49,pr,pr2017198005,2017-07-17T23:41:03.040Z,"85km N of Hatillo, Puerto Rico",earthquake,2.6,10.78,0.25,11,reviewed,pr,pr
2017-07-17T02:19:02.710Z,19.1255,-66.7793,34,4.66,md,19,249,0.6558,0.4,pr,pr2017198001,2017-07-17T19:04:49.876Z,"69km N of Hatillo, Puerto Rico",earthquake,1.77,9.43,0.32,18,reviewed,pr,pr
2017-07-17T02:18:39.880Z,44.7675,-111.0065,6.75,1.34,md,15,135,0.008173,0.12,uu,uu60216787,2017-07-17T19:54:45.910Z,"14km NNE of West Yellowstone, Montana",earthquake,0.35,0.66,0.212,12,reviewed,uu,uu
2017-07-17T02:15:24.578Z,63.5826,-147.8429,2.7,2.8,ml,,,,0.87,ak,ak16339839,2017-07-17T02:21:31.207Z,"59km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-17T02:15:22.080Z,44.758,-111.0026667,5.55,1.72,md,14,128,0.002822,0.15,uu,uu60216777,2017-07-17T20:00:27.140Z,"13km NE of West Yellowstone, Montana",earthquake,0.41,0.7,0.219,10,reviewed,uu,uu
2017-07-17T01:56:20.890Z,44.7548333,-111.0033333,5.1,1.19,ml,12,96,0.004927,0.08,uu,uu60216752,2017-07-17T21:22:17.300Z,"13km NE of West Yellowstone, Montana",earthquake,0.36,0.33,0.017,2,reviewed,uu,uu
2017-07-17T01:55:02.640Z,44.7548333,-111.004,4.57,1.09,ml,9,90,0.004752,0.12,uu,uu60216757,2017-07-18T18:16:29.370Z,"13km NE of West Yellowstone, Montana",earthquake,0.56,0.34,0.473,2,reviewed,uu,uu
2017-07-17T01:51:02.080Z,37.6010017,-118.9686661,-0.41,1.1,md,12,191,0.01757,0.02,nc,nc72839976,2017-07-17T02:52:01.543Z,"5km S of Mammoth Lakes, California",earthquake,0.47,1,0.2,11,automatic,nc,nc
2017-07-17T01:40:30.030Z,37.5494995,-118.8361664,-0.88,1.47,md,11,233,0.04084,0.02,nc,nc72839971,2017-07-17T02:26:02.502Z,"16km SE of Mammoth Lakes, California",earthquake,0.83,0.65,0.17,11,automatic,nc,nc
2017-07-17T01:23:56.940Z,37.6376648,-118.8796692,5.61,1.18,md,14,89,0.01519,0.02,nc,nc72839966,2017-07-17T19:39:31.705Z,"10km SE of Mammoth Lakes, California",earthquake,0.54,0.64,0.21,11,automatic,nc,nc
2017-07-17T01:20:32.130Z,-20.3929,-173.3211,10,5.6,mww,,38,3.454,1.22,us,us20009wu6,2017-07-17T19:59:03.040Z,"126km ESE of Pangai, Tonga",earthquake,8.8,1.8,0.073,18,reviewed,us,us
2017-07-17T01:19:17.802Z,60.5611,-151.5671,74.7,1.8,ml,,,,0.72,ak,ak16339820,2017-07-17T01:27:42.841Z,"16km W of Kenai, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-17T00:56:54.998Z,61.5237,-141.162,0,1.7,ml,,,,0.5,ak,ak16339815,2017-07-17T01:04:37.678Z,"174km E of Chitina, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-17T00:45:29.260Z,37.5181656,-118.8073349,-0.37,1.2,md,10,204,0.07379,0.06,nc,nc72839956,2017-07-17T01:31:02.363Z,"20km SE of Mammoth Lakes, California",earthquake,1.04,8.29,0.28,8,automatic,nc,nc
2017-07-17T00:42:05.980Z,34.5488333,-118.1451667,9.96,0.97,ml,24,80,0.01902,0.09,ci,ci37705183,2017-07-17T22:26:32.506Z,"5km SW of Palmdale, CA",earthquake,0.16,0.22,0.247,13,reviewed,ci,ci
2017-07-17T00:35:09.150Z,37.5579987,-118.8406677,-0.37,1.59,md,11,232,0.03327,0.02,nc,nc72839951,2017-07-17T01:05:04.327Z,"15km SE of Mammoth Lakes, California",earthquake,0.79,0.71,0.2,11,automatic,nc,nc
2017-07-17T00:28:25.480Z,37.5231,72.2694,207.39,4.1,mb,,130,0.484,0.77,us,us20009wu1,2017-07-17T00:49:15.040Z,"49km NE of Roshtqal'a, Tajikistan",earthquake,7.2,10.4,0.303,3,reviewed,us,us
2017-07-17T00:15:24.540Z,34.6006667,-116.2988333,1.79,1.15,ml,20,95,0.1467,0.13,ci,ci37162572,2017-07-17T22:25:43.764Z,"18km SW of Ludlow, CA",earthquake,0.3,0.64,0.167,15,reviewed,ci,ci
2017-07-17T00:01:26.230Z,36.0228333,-117.7303333,1.01,1.39,ml,18,90,0.07533,0.14,ci,ci37705159,2017-07-17T22:26:01.456Z,"18km ENE of Little Lake, CA",earthquake,0.21,0.33,0.141,11,reviewed,ci,ci
2017-07-16T23:59:48.223Z,37.1661,-117.343,10.3,1.9,ml,23,105.94,0.15,0.2189,nn,nn00596227,2017-07-17T00:51:13.000Z,"59km WNW of Beatty, Nevada",earthquake,,1.7,0.33,15,reviewed,nn,nn
2017-07-16T23:21:35.070Z,35.051,-117.6616667,-0.78,1.66,ml,31,60,0.1198,0.23,ci,ci37705127,2017-07-17T22:26:27.414Z,"6km N of Boron, CA",quarry blast,0.44,31.61,0.17,17,reviewed,ci,ci
2017-07-16T23:19:26.190Z,19.4135,-155.6153333,2.612,0.99,md,12,90,0.01576,0.12,hv,hv61837851,2017-07-17T04:27:05.720Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.54,0.037,4,reviewed,hv,hv
2017-07-16T23:00:01.750Z,37.4959984,-118.8486633,7.23,1.01,md,10,221,0.09514,0.03,nc,nc72839926,2017-07-16T23:06:02.589Z,"20km SSE of Mammoth Lakes, California",earthquake,0.81,1.54,0.13,9,automatic,nc,nc
2017-07-16T22:56:01.960Z,32.3468,105.5206,14.68,4.9,mb,,22,12.22,0.92,us,us20009wtv,2017-07-17T10:43:49.523Z,"6km N of Xiasi, China",earthquake,9,4.2,0.04,195,reviewed,us,us
2017-07-16T22:29:50.070Z,17.9028,-65.6461,11,2.73,md,4,270,0.2157,0.18,pr,pr2017197008,2017-07-17T06:32:37.109Z,"26km SE of El Negro, Puerto Rico",earthquake,1.2,1.25,0.02,3,reviewed,pr,pr
2017-07-16T22:24:01.550Z,37.6258316,-118.883667,7.02,1.02,md,13,150,0.01526,0.05,nc,nc72839911,2017-07-16T22:30:03.491Z,"8km ESE of Mammoth Lakes, California",earthquake,0.82,0.57,0.16,11,automatic,nc,nc
2017-07-16T22:17:33.650Z,44.7551667,-111.0028333,5.01,1.27,ml,9,101,0.00479,0.08,uu,uu60216712,2017-07-17T20:12:53.800Z,"13km NE of West Yellowstone, Montana",earthquake,0.54,0.41,0.157,3,reviewed,uu,uu
2017-07-16T22:14:35.130Z,44.752,-111.001,5.32,1.75,ml,13,97,0.0082,0.12,uu,uu60216702,2017-07-17T20:20:40.840Z,"12km NE of West Yellowstone, Montana",earthquake,0.37,0.64,0.135,3,reviewed,uu,uu
2017-07-16T22:13:32.940Z,37.4980011,-118.8073349,-2.31,1.65,md,17,163,0.06892,0.05,nc,nc72839896,2017-07-16T23:17:01.612Z,"22km SE of Mammoth Lakes, California",earthquake,0.43,0.42,0.21,15,automatic,nc,nc
2017-07-16T22:11:45.950Z,18.6818,-64.9821,37,2.96,md,5,266,0.48,0.1,pr,pr2017197011,2017-07-17T01:27:10.499Z,"38km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.47,3.55,0.14,5,reviewed,pr,pr
2017-07-16T22:07:19.340Z,37.5911674,-118.953331,-0.43,0.97,md,9,220,0.0264,0.02,nc,nc72839891,2017-07-16T22:14:02.439Z,"6km SSE of Mammoth Lakes, California",earthquake,0.78,1.02,0.14,8,automatic,nc,nc
2017-07-16T21:55:44.663Z,61.6251,-146.4234,22.1,2.1,ml,,,,0.76,ak,ak16339070,2017-07-16T22:01:48.560Z,"55km N of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-16T21:52:23.090Z,36.0379982,-120.5996704,2.42,1.25,md,8,114,0.03087,0.05,nc,nc72839871,2017-07-16T22:50:03.538Z,"24km WSW of Coalinga, California",earthquake,0.4,1.43,0.47,3,automatic,nc,nc
2017-07-16T21:52:04.930Z,36.0366669,-120.600502,2.77,1.1,md,16,111,0.03226,0.06,nc,nc72839866,2017-07-16T22:23:02.457Z,"24km WSW of Coalinga, California",earthquake,0.34,0.85,0.07,7,automatic,nc,nc
2017-07-16T21:49:12.280Z,41.7148333,-111.6758333,8.11,1.16,ml,11,89,0.1116,0.09,uu,uu60216692,2017-07-18T18:11:49.820Z,"11km E of Providence, Utah",earthquake,0.63,1.46,0.114,3,reviewed,uu,uu
2017-07-16T21:45:21.840Z,37.6426659,-118.8408356,6.59,1.07,md,15,102,0.00613,0.04,nc,nc72839856,2017-07-16T21:52:02.341Z,"11km E of Mammoth Lakes, California",earthquake,0.44,0.65,0.18,14,automatic,nc,nc
2017-07-16T21:44:13.475Z,59.8571,-136.8335,0,1.8,ml,,,,0.67,ak,ak16339068,2017-07-16T21:49:16.600Z,"96km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-16T21:43:00.790Z,44.7576667,-111.0043333,5.63,1.45,ml,12,111,0.002112,0.16,uu,uu60216687,2017-07-17T20:37:13.440Z,"13km NE of West Yellowstone, Montana",earthquake,0.48,0.59,0.089,3,reviewed,uu,uu
2017-07-16T21:42:20.900Z,37.6430016,-118.841835,6.69,1.05,md,13,104,0.006908,0.03,nc,nc72839851,2017-07-16T21:55:50.251Z,"9km E of Mammoth Lakes, California",earthquake,0.48,0.73,0.22,11,automatic,nc,nc
2017-07-16T21:30:27.612Z,60.481,-151.6496,48.3,1.3,ml,,,,0.06,ak,ak16339067,2017-07-16T21:35:54.321Z,"20km WNW of Kalifornsky, Alaska",earthquake,,2,,,automatic,ak,ak
2017-07-16T21:22:59.710Z,44.76,-111.0023333,5.86,2.33,ml,14,129,0.002807,0.18,uu,uu60216682,2017-07-17T20:43:56.260Z,"13km NE of West Yellowstone, Montana",earthquake,0.37,0.75,0.104,3,reviewed,uu,uu
2017-07-16T21:15:38.530Z,41.7148333,-111.6735,7.76,1.47,ml,11,89,0.1127,0.09,uu,uu60216677,2017-07-18T18:06:40.330Z,"11km E of Providence, Utah",earthquake,0.59,1.34,0.129,5,reviewed,uu,uu
2017-07-16T21:13:10.540Z,39.6149,73.4495,10,4.1,mb,,66,1.278,1.47,us,us20009wtg,2017-07-16T22:22:23.040Z,"21km SE of Sary-Tash, Kyrgyzstan",earthquake,3,2,0.165,10,reviewed,us,us
2017-07-16T21:09:41.080Z,41.7186667,-111.6801667,5.36,2.44,ml,30,88,0.1066,0.18,uu,uu60216672,2017-07-17T14:41:11.653Z,"7km SE of North Logan, Utah",earthquake,0.34,0.7,0.204,17,reviewed,uu,uu
2017-07-16T20:48:27.640Z,19.0736,-64.2721,42,2.93,md,3,341,1.268,0.22,pr,pr2017197010,2017-07-17T01:26:46.491Z,"81km NNE of Road Town, British Virgin Islands",earthquake,7.03,15.25,0,1,reviewed,pr,pr
2017-07-16T20:36:21.870Z,44.7643333,-110.983,5.15,1.09,ml,8,160,0.01724,0.09,uu,uu60216662,2017-07-17T20:54:22.310Z,"14km NE of West Yellowstone, Montana",earthquake,0.76,0.55,0.132,3,reviewed,uu,uu
2017-07-16T20:32:53.360Z,19.058,-64.8603,24,1.83,md,3,318,0.8611,0.14,pr,pr2017197009,2017-07-17T01:26:29.243Z,"75km NNW of Road Town, British Virgin Islands",earthquake,1.53,14.06,0.22,3,reviewed,pr,pr
2017-07-16T20:26:13.600Z,19.379,-155.2371667,29.748,1.59,md,28,76,0.01484,0.08,hv,hv61837531,2017-07-17T02:41:56.840Z,"5km S of Volcano, Hawaii",earthquake,0.64,0.74,0.105,13,reviewed,hv,hv
2017-07-16T20:10:50.930Z,33.6795,-116.7956667,14.32,1.83,ml,65,24,0.06579,0.21,ci,ci37705071,2017-07-17T13:35:49.620Z,"10km SW of Idyllwild, CA",earthquake,0.2,0.34,0.177,26,reviewed,ci,ci
2017-07-16T19:58:38.280Z,35.5681648,-120.7888336,6.91,2.06,md,7,147,0.09453,0.04,nc,nc72839811,2017-07-16T20:44:02.176Z,"7km WNW of Templeton, California",earthquake,1.91,3.96,0.53,4,automatic,nc,nc
2017-07-16T19:52:29.890Z,37.5913315,-118.9523315,-0.04,0.96,md,9,219,0.02641,0.01,nc,nc72839806,2017-07-16T20:04:02.062Z,"6km SSE of Mammoth Lakes, California",earthquake,1.04,1.32,0.24,9,automatic,nc,nc
2017-07-16T19:47:49.390Z,37.6256676,-118.8531647,3.08,0.97,md,12,84,0.01024,0.02,nc,nc72839796,2017-07-16T19:55:03.046Z,"10km ESE of Mammoth Lakes, California",earthquake,0.38,0.49,0.14,11,automatic,nc,nc
2017-07-16T19:42:27.530Z,37.4593315,-118.8151703,-1.96,1.19,md,8,206,0.07959,0.05,nc,nc72839791,2017-07-16T20:29:02.123Z,"25km SSE of Mammoth Lakes, California",earthquake,1.33,6.43,0.05,6,automatic,nc,nc
2017-07-16T19:36:04.910Z,17.8631,-68.5286,61,3.34,md,15,285,0.6672,0.66,pr,pr2017197007,2017-07-17T01:24:47.419Z,"57km S of Boca de Yuma, Dominican Republic",earthquake,6.08,9,0.17,12,reviewed,pr,pr
2017-07-16T19:35:38.461Z,38.415,-118.9267,8.7,1.1,ml,16,119.56,0.133,0.1169,nn,nn00596202,2017-07-16T19:46:31.935Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.2,0.29,8,reviewed,nn,nn
2017-07-16T19:32:57.310Z,37.5595016,-118.8368301,-0.37,1.39,md,12,165,0.03108,0.05,nc,nc72839786,2017-07-16T20:03:04.071Z,"15km SE of Mammoth Lakes, California",earthquake,0.68,0.59,0.09,11,automatic,nc,nc
2017-07-16T19:27:35.540Z,44.7585,-111.0016667,5.61,1.64,ml,14,128,0.003307,0.14,uu,uu60216647,2017-07-17T21:05:41.910Z,"13km NE of West Yellowstone, Montana",earthquake,0.29,0.56,0.116,3,reviewed,uu,uu
2017-07-16T19:26:39.550Z,-5.7992,-122.7726,10,4.9,mb,,74,38.705,1.02,us,us20009wt5,2017-07-16T19:59:12.040Z,"South Pacific Ocean",earthquake,14.8,1.8,0.039,205,reviewed,us,us
2017-07-16T19:15:41.540Z,35.7758333,-118.4081667,-0.88,1.06,ml,4,234,0.09266,0.19,ci,ci37705039,2017-07-17T22:27:05.737Z,"3km NNE of Kernville, CA",earthquake,1.39,2.89,0.176,5,reviewed,ci,ci
2017-07-16T19:05:05.490Z,44.767,-111.003,5.79,1.06,ml,8,134,0.007993,0.1,uu,uu60216627,2017-07-17T21:10:52.320Z,"14km NE of West Yellowstone, Montana",earthquake,0.69,0.46,0.174,3,reviewed,uu,uu
2017-07-16T18:58:26.110Z,44.7551667,-111.0015,4.88,1.22,ml,10,110,0.005325,0.07,uu,uu60216622,2017-07-17T21:15:31.980Z,"13km NE of West Yellowstone, Montana",earthquake,0.41,0.29,0.163,3,reviewed,uu,uu
2017-07-16T18:47:52.150Z,18.6183,-66.7893,17,2.68,md,10,227,0.2739,0.33,pr,pr2017197006,2017-07-16T20:44:02.702Z,"15km NNE of Hatillo, Puerto Rico",earthquake,1.32,1.15,0.22,6,reviewed,pr,pr
2017-07-16T18:34:10.170Z,44.7596667,-111.0045,4.98,1.03,md,7,129,0.00123,0.15,uu,uu60011854,2017-07-18T17:04:18.590Z,"13km NE of West Yellowstone, Montana",earthquake,0.6,0.27,0.314,4,reviewed,uu,uu
2017-07-16T18:33:24.970Z,44.7565,-111.003,5.04,1.14,ml,11,111,0.003616,0.08,uu,uu60216602,2017-07-17T21:27:58.420Z,"13km NE of West Yellowstone, Montana",earthquake,0.27,0.37,0.12,3,reviewed,uu,uu
2017-07-16T18:31:00.570Z,44.766,-111.0038333,5.47,1.66,ml,13,134,0.006872,0.11,uu,uu60216597,2017-07-17T21:33:43.210Z,"14km NE of West Yellowstone, Montana",earthquake,0.31,0.47,0.162,3,reviewed,uu,uu
2017-07-16T18:26:14.190Z,37.529335,-118.8888321,1.06,1.32,md,14,199,0.07696,0.04,nc,nc72839771,2017-07-16T19:17:02.946Z,"15km SSE of Mammoth Lakes, California",earthquake,0.5,1.48,0.19,13,automatic,nc,nc
2017-07-16T18:19:40.387Z,61.2193,-146.6884,22.3,1.4,ml,,,,0.79,ak,ak16338583,2017-07-16T18:24:52.639Z,"20km WNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-16T18:09:34.179Z,38.3903,-118.8931,9.9,1.2,ml,15,71.22,0.12,0.1157,nn,nn00596193,2017-07-16T19:12:41.884Z,"27km WSW of Hawthorne, Nevada",earthquake,,2,0.3,7,reviewed,nn,nn
2017-07-16T18:05:42.920Z,39.4710007,-120.3271637,-0.38,1.93,md,11,99,0.2003,0.04,nc,nc72839756,2017-07-16T19:03:15.762Z,"20km NW of Truckee, California",earthquake,0.47,6.64,0.12,8,automatic,nc,nc
2017-07-16T17:59:15.400Z,44.7738333,-111.0038333,6.74,1.59,ml,16,69,0.0146,0.19,uu,uu60216577,2017-07-17T20:53:15.380Z,"14km NNE of West Yellowstone, Montana",earthquake,0.54,0.73,0.148,3,reviewed,uu,uu
2017-07-16T17:55:31.240Z,36.7796669,-121.4974976,3.73,1.96,md,28,66,0.02649,0.11,nc,nc72839746,2017-07-16T18:26:03.800Z,"8km SSE of San Juan Bautista, California",earthquake,0.26,0.39,0.17,27,automatic,nc,nc
2017-07-16T17:51:03.340Z,33.9805,-117.0481667,12.56,1.07,ml,61,26,0.07651,0.17,ci,ci37705015,2017-07-17T22:26:18.749Z,"1km SSE of Calimesa, CA",earthquake,0.15,0.39,0.101,32,reviewed,ci,ci
2017-07-16T17:50:56.110Z,18.441,-67.4886,17,2.72,md,15,274,0.0573,0.2,pr,pr2017197005,2017-07-16T20:04:14.040Z,"26km W of Rincon, Puerto Rico",earthquake,0.9,0.46,0.28,10,reviewed,pr,pr
2017-07-16T17:49:13.710Z,-23.914,-66.8638,217.67,4.1,mb,,55,1.541,0.94,us,us20009wsr,2017-07-16T18:08:47.040Z,"64km WNW of San Antonio de los Cobres, Argentina",earthquake,10.2,12.1,0.185,8,reviewed,us,us
2017-07-16T17:46:23.255Z,64.7986,-148.8854,10.9,1.5,ml,,,,0.76,ak,ak16338347,2017-07-16T17:53:56.377Z,"26km NNE of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-16T17:35:38.190Z,48.5996667,-119.5513333,0.5,2.2,ml,16,114,0.6326,0.45,uw,uw61282582,2017-07-16T17:50:57.340Z,"14km SW of Tonasket, Washington",earthquake,0.99,1.76,0.268,12,reviewed,uw,uw
2017-07-16T17:30:56.590Z,44.7613333,-111.0061667,4.91,1.07,md,9,130,0.002003,0.12,uu,uu60216567,2017-07-17T20:45:00.330Z,"13km NE of West Yellowstone, Montana",earthquake,0.49,0.26,0.276,6,reviewed,uu,uu
2017-07-16T17:28:51.930Z,44.7611667,-111.0118333,7,2.76,ml,19,129,0.004439,0.14,uu,uu60216562,2017-07-17T15:26:42.207Z,"13km NE of West Yellowstone, Montana",earthquake,0.35,0.65,0.092,8,reviewed,uu,uu
2017-07-16T17:26:53.330Z,44.763,-111.004,6.22,1.86,ml,14,131,0.003979,0.14,uu,uu60216557,2017-07-17T20:34:37.790Z,"13km NE of West Yellowstone, Montana",earthquake,0.39,0.7,0.007,2,reviewed,uu,uu
2017-07-16T17:25:25.480Z,44.7641667,-111.0058333,5.73,1.38,md,12,132,0.004842,0.12,uu,uu60216552,2017-07-17T20:24:49.680Z,"13km NE of West Yellowstone, Montana",earthquake,0.41,0.49,0.101,8,reviewed,uu,uu
2017-07-16T17:25:04.620Z,44.7653333,-111.0055,5.52,1.51,ml,12,133,0.006021,0.15,uu,uu60216547,2017-07-17T20:13:27.190Z,"13km NE of West Yellowstone, Montana",earthquake,0.47,0.74,0.049,2,reviewed,uu,uu
2017-07-16T17:21:06.600Z,44.7628333,-111.0103333,7.85,3.35,ml,19,131,0.004595,0.15,uu,uu60216537,2017-07-17T15:10:10.327Z,"13km NNE of West Yellowstone, Montana",earthquake,0.43,0.59,0.147,16,reviewed,uu,uu
2017-07-16T17:17:23.651Z,61.8689,-149.9714,34.2,1.6,ml,,,,0.63,ak,ak16338328,2017-07-16T17:22:38.205Z,"14km NNE of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-16T17:06:41.420Z,-20.4402,-173.4528,10,5.5,mww,,81,3.587,1.15,us,us20009wsf,2017-07-17T20:05:13.040Z,"117km SE of Pangai, Tonga",earthquake,8.2,1.9,0.073,18,reviewed,us,us
2017-07-16T17:04:42.780Z,38.7890015,-122.7641678,1.55,1.31,md,16,65,0.0183,0.03,nc,nc72839731,2017-07-16T17:49:02.714Z,"1km NNW of The Geysers, California",earthquake,0.19,0.44,0.12,6,automatic,nc,nc
2017-07-16T16:46:35.320Z,47.635,-122.0965,18.17,1.28,ml,24,55,0.04151,0.2,uw,uw61282562,2017-07-16T18:18:04.580Z,"1km WSW of Sammamish, Washington",earthquake,0.29,0.65,0.242,15,reviewed,uw,uw
2017-07-16T16:36:25.030Z,44.765,-111.012,6.48,1.4,ml,14,132,0.007032,0.17,uu,uu60216527,2017-07-17T18:03:24.230Z,"13km NNE of West Yellowstone, Montana",earthquake,0.45,0.77,0.228,2,reviewed,uu,uu
2017-07-16T16:32:41.050Z,44.7605,-111.0093333,6.89,2.11,ml,16,129,0.002546,0.17,uu,uu60216522,2017-07-17T17:48:49.320Z,"13km NE of West Yellowstone, Montana",earthquake,0.42,0.9,0.038,3,reviewed,uu,uu
2017-07-16T16:30:38.100Z,44.7628333,-111.0121667,7.75,2.93,ml,19,131,0.00553,0.16,uu,uu60216517,2017-07-17T14:55:05.742Z,"13km NNE of West Yellowstone, Montana",earthquake,0.41,0.62,0.259,11,reviewed,uu,uu
2017-07-16T16:16:46.103Z,64.6484,-146.8891,1.5,1.4,ml,,,,0.62,ak,ak16338095,2017-07-16T16:22:49.633Z,"8km ESE of Eielson Air Force Base, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-16T16:13:30.600Z,-25.9066,179.584,495.53,4.6,mb,,67,3.991,0.87,us,us20009ws9,2017-07-16T17:06:03.040Z,"South of the Fiji Islands",earthquake,10.7,6.7,0.054,102,reviewed,us,us
2017-07-16T15:58:13.790Z,19.425,-155.6251667,4.122,1.01,md,12,144,0.02226,0.07,hv,hv61837301,2017-07-17T04:40:52.850Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.52,0.82,0.037,5,reviewed,hv,hv
2017-07-16T15:49:46.640Z,37.5573349,-118.8420029,-0.51,1.66,md,15,199,0.03421,0.02,nc,nc72839711,2017-07-16T17:23:02.642Z,"15km SE of Mammoth Lakes, California",earthquake,0.49,0.58,0.1,14,automatic,nc,nc
2017-07-16T15:34:05.250Z,36.0071667,-117.8011667,1.18,1.46,ml,22,54,0.0254,0.15,ci,ci37704943,2017-07-17T22:26:15.590Z,"12km NE of Little Lake, CA",earthquake,0.17,0.22,0.18,13,reviewed,ci,ci
2017-07-16T15:32:59.620Z,37.5525017,-118.8420029,0.82,2.23,md,19,161,0.03884,0.03,nc,nc72839686,2017-07-16T16:16:03.461Z,"15km SE of Mammoth Lakes, California",earthquake,0.5,1.83,0.17,18,automatic,nc,nc
2017-07-16T15:32:48.910Z,37.5561676,-118.8410034,-0.33,2.49,md,12,234,0.0351,0.03,nc,nc72839691,2017-07-16T16:31:01.493Z,"15km SE of Mammoth Lakes, California",earthquake,0.61,0.66,0.17,11,automatic,nc,nc
2017-07-16T15:26:57.270Z,37.5559998,-118.8420029,0.82,2.72,md,9,159,0.03548,0.03,nc,nc72839681,2017-07-16T16:01:02.434Z,"15km SE of Mammoth Lakes, California",earthquake,0.43,1.89,0.21,9,automatic,nc,nc
2017-07-16T15:26:51.830Z,37.5595016,-118.838501,-0.27,2.87,md,13,166,0.06248,0.03,nc,nc72839676,2017-07-16T15:46:03.376Z,"15km SE of Mammoth Lakes, California",earthquake,0.49,6.45,0.18,13,automatic,nc,nc
2017-07-16T15:12:54.500Z,19.3776667,-155.8478333,15.672,1.58,md,23,139,0.1155,0.12,hv,hv61837276,2017-07-17T04:52:01.240Z,"8km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.58,0.82,0.102,14,reviewed,hv,hv
2017-07-16T15:06:26.750Z,12.2131,-88.0451,43.46,4.3,mb,,188,1.084,0.84,us,us20009wrs,2017-07-16T15:56:27.040Z,"87km SW of Jiquilillo, Nicaragua",earthquake,7.9,11,0.086,38,reviewed,us,us
2017-07-16T15:02:01.167Z,60.0155,-153.0188,136.6,1.9,ml,,,,0.53,ak,ak16337846,2017-07-16T15:13:09.053Z,"54km SSW of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-16T14:51:00.880Z,37.4973335,-118.9973297,0.72,1.7,md,29,114,0.1115,0.04,nc,nc72839666,2017-07-16T15:20:03.324Z,"16km S of Mammoth Lakes, California",earthquake,0.22,1.17,0.23,24,automatic,nc,nc
2017-07-16T14:37:18.360Z,18.5311,-65.6576,32,2.67,md,4,257,0.4335,0.25,pr,pr2017197004,2017-07-16T15:32:33.137Z,"18km NNE of Luquillo, Puerto Rico",earthquake,3.53,6.56,0,1,reviewed,pr,pr
2017-07-16T14:11:48.854Z,62.4001,-148.0864,29.1,1,ml,,,,0.55,ak,ak16337839,2017-07-16T14:15:57.732Z,"78km NNE of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-16T13:51:53.216Z,61.4338,-149.3092,25.9,1.7,ml,,,,0.95,ak,ak16337834,2017-07-16T14:00:26.356Z,"15km SSW of Gateway, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-16T13:36:30.240Z,38.840168,-122.8330002,13.28,0.95,md,6,191,0.002502,0.01,nc,nc72839646,2017-07-16T13:45:05.059Z,"9km WNW of Cobb, California",earthquake,2.64,7.41,,1,automatic,nc,nc
